book_id,title,mapped_id
20789464,The Inevitable June,14084
3461929,دمعة و ابتسامة,3538
1138327,The Works of John Dryden,22113
135617,Les Contemplations,18268
34371087,God Box,21346
23344174,Grecia,20142
8036027,Maggot: Poems,16746
1425894,Ark,16718
76545,Vita Nova,4489
76544,Meadowlands,11959
76547,Proofs & Theories: Essays on Poetry,6544
76546,The Wild Iris,583
76542,Ararat,26250
76549,The Seven Ages,15702
76548,Averno,16815
51881,Poems,1757
6014497,After-Dinner Declarations,23511
6899308,The Testament of Cresseid & Seven Fables,7350
7559934,Morning Haiku,13198
751938,The Nerve: Poems,7701
34197448,Whiskey Words & a Shovel III,24555
5714046,Flint and Feather: The Complete Poems,5787
1250908,Y Gododdin,9585
22464233,We Walk Alone,11383
26117854,Bow-Tie Pasta: Acrostic Poems,8916
12144593,An African Treasury,12975
118252,Mahabharata,28
53537,Anna Banana: 101 Jump Rope Rhymes,13846
13603133,ابتسامات ودموع,13680
7151718,yakın,11854
7151711,ile,11868
7151712,uzak,11857
9858291,حكايا السمراء,237
1278509,Collected Poems of Vasko Popa,917
16249683,The Last Temptation of Bond (Robert Kroetsch Series),12517
745346,Complete Poems,15870
2112661,عصیان,15018
1428899,The Attention Lesson,15908
7935598,Things That No Longer Delight Me,8399
13490763,النصوص المحرمة,3957
17014287,"Love, Dishonor, Marry, Die, Cherish, Perish",16347
549425,کاشفان فروتن شوکران,13309
17722074,The Bubble Collector: Poems and Drawings by Vikram Madan,10197
17448181,Bütün Şiirleri,1108
7880042,The Alchemist's Kitchen,24929
19288242,Gabriel: A Poem,3696
10190153,Selected Poems,15138
28588033,Applesauce Weather,8954
31944953,When I Grow Up I Want to Be a List of Further Possibilities,10812
765172,Cane,11
23215467,The Essential Ginsberg,22670
1036439,Eating the Honey of Words: New and Selected Poems,2153
3658378,تلك الرائحة وقصص أخرى,20381
23213841,Why Poetry,11887
1646244,چای در غروب جمعه روی میز سرد می شود,13283
3730956,Manfred,7957
57629,The First Four Books of Poems,7468
17560583,Pulse,10193
6868663,Poets and Artists (O&S) Self-Portrait Issue,6183
1577264,Monster Goose,803
976565,The Essential Rumi,24064
6290104,Ringing,6199
201711,Kid,16093
11248976,Never Forgotten,5218
375365,The Well Wrought Urn: Studies in the Structure of Poetry,22176
16130055,The Best American Poetry 2013,7165
26833509,Voyage of the Sable Venus: and Other Poems,17725
7787235,ديوان الساعة,24811
15995432,النشيد الشامل,23240
23705600,Catalog of Unabashed Gratitude,2839
1650149,Imagine the Angels of Bread: Poems,2539
2791800,"Poems of Byron, Keats and Shelley",7063
1040562,من و نازی,948
1728,The Poems of Exile: Tristia and the Black Sea Letters,21589
1727,The Erotic Poems,1472
41495,Watchfiends and Rack Screams: Works from the Final Period,16784
1571480,Skirts and Slacks,8491
6783360,The Bee Hut,15807
12470416,أغنيات على جسر الكوفة,8792
396640,O Taste and See: Food Poems,4636
670028,The Folding Cliffs: A Narrative,9501
6747970,Humanimal: A Project for Future Children,6506
13793671,Appalachian Elegy: Poetry and Place,1328
28862375,The Way of Rest: Finding the Courage to Hold Everything in Love,1261
6165676,The Kalevala,1459
13061195,This Can't Be Life,16939
1961908,Marmion,5680
131670,Collected Poems of Robert Burns,7558
712996,The Comedy of Errors (No Fear Shakespeare),9479
1654457,"Roan Stallion, Tamar  and Other Poems",20179
13419089,"No, Not Today",6116
13632008,الإلياذة,12648
6361750,Sixty Sonnets,6194
725805,Song of the Water Boatman and Other Pond Poems,1024
8494587,حارس القطيع,696
1499902,رباعیات خیام,952
1726224,Briefe an einen jungen Dichter,23710
3323104,اعتقال لحظة هاربة,463
125447,The Orchard: The Bostan Of Saadi Of Shiraz,5023
19186,"Opened Ground: Selected Poems, 1966-1996",3319
81704,Adrienne Rich's Poetry and Prose,2348
9512,Measure for Measure,12542
50684,The Black Unicorn: Poems,1845
50683,Uses of the Erotic: The Erotic as Power,1844
50680,The Collected Poems,1846
344155,Uncollected Poems,7263
344157,Rilke: Poems,25806
128436,Love Poems from God: Twelve Sacred Voices from the East and West,168
13422792,Blues pro bláznivou holku,232
1660186,The Loom of Time: A Selection of His Plays and Poems,14111
527738,Hard Labor,7787
7113721,Bütün Dörtlükler,25422
27207807,soft magic.,11109
82356,The Comedy of Errors,265
82358,The Comedy of Errors,14379
30027,Complete Tales and Poems,4304
13634215,كم نحن وحيدتان يا سوزان,699
19766643,Falling Out of Time,16922
236777,The Metaphysical Poets,7442
618164,The Collected Poems,2673
292425,The Best Is Yet to Be,15764
13414919,"Sky Above, Great Wind: The Life and Poetry of Zen Master Ryokan",3610
18751905,Dog Songs,24076
130093,The Niagara River,2316
18394093,Kelt Şafağı,1103
24869805,Pop Sonnets: Shakespearean Spins on Your Favorite Songs,2448
4543268,"A Foot in the Mouth: Poems to Speak, Sing and Shout",841
7121657,صنعة الشعر,1497
20839571,Hunting Season,11380
1894892,Surreal South: An Anthology of Short Fiction and Poetry,15738
5062429,The Tempest: A Case Study in Critical Controversy,23001
12067137,Yasak Sevişmek,17416
9933383,Antología poética: Cuarenta contra el agua,8246
25348227,Selected Tweets,13390
1702311,The Magic Pocket: Selected Poems,18157
76889,100 Selected Poems,365
404520,"Grave of Light: New and Selected Poems, 1970-2005",12930
404522,The Descent of Alette,6499
404527,Coming After: Essays on Poetry,12923
691014,The Awful Rowing Toward God,15192
237704,The Major Works: Including Astrophil and Stella,5603
780875,The Song of Hiawatha,3756
8218822,الرأس المقطوع,14917
1405,The Eclogues and The Georgics,13129
1623627,Wodwo,13082
189099,Whisper and Shout: Poems to Memorize,23583
679435,پیامبر,13289
11058727,Paradise Lost,1674
21489040,Swans In Half-Mourning,26474
30834702,Villieläimiä,7866
5867256,بروتوكولات حكماء ريش,2355
1297174,A Great Big Ugly Man Came Up and Tied His Horse to Me,2343
6113804,اللغة والمجاز بين التوحيد ووحدة الوجود,5582
400723,Archy and Mehitabel,2350
168654,Hamlet,6292
32522,The Art of Shakespeare's Sonnets,10959
17376069,قصيدة الغناء العميق,9844
918429,Transformations,7497
19173,"The Divine Comedy, Vol. 2: Purgatory",20940
19171,"Purgatorio (The Divine Comedy, #2)",24521
4216656,Swan Wreck,3195
12510873,Everyday People: Poems,16645
12510877,"Useless Landscape, or A Guide for Boys",8448
5148822,Балади и разпади,17388
5937,Love: Ten Poems,9826
5934,Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,1376
5932,Twenty Love Poems and a Song of Despair,552
5931,The Essential Neruda: Selected Poems,192
5939,On the Blue Shore of Silence: Poems of the Sea,6407
13591737,In Time's Rift,25046
23635416,لست ذا شأن,9273
158010,Stranger Music: Selected Poems and Songs,2935
17383705,All the World's a Stage,995
820905,Troilus and Criseyde,1773
75504,The Collected Poems,608
25239055,Confluence,2555
13496899,اعترافات لا تدلي بها النساء,3823
395257,The Countess from Minneapolis,23446
571170,"Laugh at the End of the World: Collected Comic Poems, 1969-1999",12944
18073169,أحمد فؤاد نجم - الاعمال الشعرية الكاملة,14210
376329,"The Poetry of Robert Frost: The Collected Poems, Complete and Unabridged",1045
7846884,Tocqueville,21657
30186659,ديوان مجنون ليلى,24090
20175409,His Day Is Done: A Nelson Mandela Tribute,1129
112138,Selected Poetry of William Wordsworth,14841
112136,The Major Works,537
112137,Wordsworth: Poems,7018
44048,La moneda de hierro,19179
552370,The Crime of Living Cautiously: Hearing God's Call to Adventure,15215
204903,A Longing for the Light: Selected Poems,7580
784977,The Magnetic Fields,18790
784979,Altazor/Temblor del cielo,4612
18803091,The Crossover,22750
2754806,Annoying Diabetic Bitch,12911
1739172,Les Barricades Mysterieuses: Thirty-Two Villanelles,7703
25779031,Age of Blight: Stories,11094
2020826,Thirst: Poems,23619
18396853,Brand New Ancients,9626
2590601,Doveglion: Collected Poems,19696
1152993,Ion,6926
5936731,Çile,11869
52383,Storyteller,1971
15702517,El viento comenzó a mecer la hierba,8230
13537492,Het dagboek van Malte Laurids Brigge,12460
945817,The Melancholy Death of Oyster Boy & Other Stories,19579
8504102,Come on All You Ghosts,3089
817993,Aurora Leigh,6573
18046101,شئ سيبقى بيننا,26284
955218,Three Poems,16775
18318005,Water Can Be...,977
17279013,جلالة السيد غياب,731
29245824,"Fade Out, smile",26786
13230692,"Exit, Civilian",18720
6298,"Howl: Original Draft Facsimile, Transcript & Variant Versions, Fully Annotated by Author, with Contemporaneous Correspondence",25075
6295,Howl and Other Poems,209
27070603,Dated Emcees,1841
5463318,Muslim Poems for Children,5659
6493490,Taco Truck to Awesometown,6191
125225,One Art,20706
35081563,Words That Kill,6260
6642300,You Don't Even Know Me: Stories and Poems About Boys,16497
34150787,Runny Babbit Returns: Another Billy Sook,19088
9721289,Eneide,5208
7192855,ليل الغرباء,3845
1267549,Gardening in the Tropics,18596
158008,Book of Mercy,7128
158005,Book of Longing,5358
29606282,A Thousand Flamingos,9004
17784689,Rewilding,21660
272744,My Therapist Said,17104
272745,Mother Said,17105
20143862,Octopus Oyster Hermit Crab Snail,804
380849,"Sorry, Tree",8434
17193267,وتريات ليلية,14947
223394,The Complete Poems,1049
19052726,Collected Poems,25538
45974,The Book of Disquiet,211
45973,The Book of Disquiet,7324
13318597,غبار,694
17296121,Dreaming My Animal Selves/Le Songe de Mes Ames Animales,10133
12767,The Lady of the Lake,3042
23529694,Mr. West,18757
558663,It's Hard to Be Hip Over Thirty and Other Tragedies of Married Life / People and Other Aggravations,11203
558665,If I Were in Charge of the World and Other Worries,5160
202818,Walking with Ghosts: Poems,24277
1222314,Red Under the Skin,4653
23129824,Yearling,25678
10328998,"Faith, Hope and Poetry: Theology and the Poetic Imagination",19294
7372927,أكثر من طريقة لائقة للغرق,4742
13210995,Heavenly Bodies,21720
2335333,ديوان فدوى طوقان - الأعمال الشعرية الكاملة,738
533038,The Portable Henry Rollins,8640
1841696,Dziady,1195
10745299,Collected Poems,4495
681995,American Ghost Roses,2280
17379499,الأجنحة المتكسرة,19126
210137,Talking In The Dark : A Poetry Memoir,19035
383428,تو را دوست دارم چون نان و نمک,16044
28514407,Not in This World,9582
3768,Book of Sketches,5822
351904,"Early Work, 1970-1979",7026
14950010,Your skeleton is showing: rhymes of blunder from six feet under,799
10264512,أنشودة المطر,1493
29425278,A Bestiary,1842
18318643,"Poem That Will Not End, The",17706
13572827,Twenty Poems to Bless Your Marriage: And One to Save It,12403
9303654,أبجدية الياسمين,9876
29544841,The Paris Review Issue 216,7150
31145069,Motor Goose,23058
834694,The Cure at Troy: A Version of Sophocles' Philoctetes,643
834699,Station Island,7685
160653,Actual Air,679
13569000,ديوان الحلاج ويليه كتاب الطواسين,9286
13617974,Сън за щастие,7978
71652,A Poetry Handbook,113
30640774,Sacrificial Nights,2596
15831785,Homebodies,15538
3657624,قالوا لي بتحب مصر: قلت مش عارف,5649
763426,Paterson,4888
1417903,Writing Poetry,1740
22053959,Talismans,2524
16057266,Mezzanines,25686
22553717,She Walks in Beauty: A Woman's Journey Through Poems,14285
395090,Ariel,88
7994268,Nova Antologia Poetica,2776
892791,After the Lost War: A Narrative,11777
6100118,Samuel Johnson: The Major Works,11579
13564025,O Holy Insurgency,18706
12225739,A Stick Is an Excellent Thing: Poems Celebrating Outdoor Play,1002
394423,"Here, Bullet",15927
394424,The Prophet: Gibran's Masterpiece,2860
458050,Collected Poems and Translations,9244
636231,Black Coffee Blues,19581
16241810,A Musical Hell,11897
30991346,Wildly Into the Dark: Typewriter Poems and the Rattlings of a Curious Mind,6646
732559,The Far Mosque,2123
1600109,The House of Life,1270
50599,Animal Stackers,15737
13495912,ويسترن يونيون فرع الهرم: ديوان بالعامية المصرية,16383
313277,Birthday Letters,179
310883,"The Norton Anthology of English Literature, Vol. F: The Twentieth Century & After",870
588066,Vice: New and Selected Poems,761
2050750,Eternal Enemies: Poems,13415
7011507,The Swallow Anthology of New American Poets,15729
12924640,"Love, an Index",562
9941367,World Tree,18770
117336,The Pill vs. the Springhill Mine Disaster,1512
33288512,Doll Shaker,26780
262304,The Wild Party,1171
150249,Decreation,20647
6074390,The Night Is a Mouth,24329
2126584,The Face is Familiar: The Selected Poems,24366
14431288,Noisy Poems for a Busy Day,978
141527,The Days Run Away Like Wild Horses Over the Hills,3327
13588404,A Thousand Mornings,13
330509,"Dream: A Tale of Wonder, Wisdom & Wishes",963
13410143,لافتات 2,18618
7226859,"أنا, أورهان والي",5531
6036887,Evidence: Poems,333
821003,"When We Were Very Young (Winnie-the-Pooh, #3)",368
5072912,Haiku Mind: 108 Poems to Cultivate Awareness and Open Your Heart,4972
9499910,Slezské písně,7756
18177713,মহাপৃথিবী,19494
22253714,Oracle: Poems,8757
1721938,"Songs Of The Sun, Love And Death: Selected Poems",8270
2754541,A Change of World,22303
6923043,The Difficult Farm,6124
7627971,تكوينات,8794
170516,What Learning Leaves,13739
166346,The Gardener,914
1083474,Collected Poems and Prose,20721
648018,The Master Letters: Poems,14439
12959323,Simple Weight,10608
847086,The Iliad,7437
17934531,Caribou: Poems,2068
482140,I Live in Music: Poem,18449
280470,Complete Writings,11194
32006446,Twisted Velvet Chains,14811
707967,چای با طعم خدا,13249
966956,The Weather of Words: Poetic Inventions,8109
24259679,ولقد رأيتك هالة من نور,9284
16005,Paradise Lost,806
25246889,Six Poets: Hardy to Larkin: An Anthology,25819
6683384,مختارات شعرية ونثرية,17609
18681018,The Divine Comedy of Dante Alighieri The Inferno,4844
13100237,Mud Cakes,21727
25627777,317 kilómetros y dos salidas de emergencia,4335
2125776,The Fairies: A Poem,17487
12962487,"I, Too, Am America",824
28533314,Nobody Told Me: Poetry and Parenthood,3855
368494,Fuck You-Aloha-I Love You,6516
368493,This Connection of Everyone With Lungs,6511
132314,The Complete Tales and Poems,821
17211138,ما معنى أن تكون وحيدًا؟,4738
158744,Mornings Like This: Found Poems,4689
439859,چهل نامه‌ی کوتاه به همسرم,13323
195725,Men in the Off Hours,16995
7766584,الملائكة لا تشاهد الأفلام الإباحية,251
27070405,Admit One: An American Scrapbook,2535
28162772,A History of the Cetacean American Diaspora,23214
178991,...I never saw another butterfly...,993
440818,Collected Works of Nana Asma'u: Daughter of Usman 'dan Fodiyo (1793-1864),10560
197698,To Bedlam and Part Way Back,3701
563644,Elegy,4574
11687728,She Returns to the Floating World,10762
317421,Astonishments: Selected Poems,14174
13405214,Selected Poems of Gabriela Mistral,20989
341286,Selected Poems,7386
1123462,"Selected Poems, Bilingual edition",23030
12956607,كنت شجرة وتكلمت بستان حروف,3839
13435633,The Emily Dickinson Reader: An English-to-English Translation of Emily Dickinson's Complete Poems,8118
